Title,Released,Prod_Budget,Dom_Gross,World_Gross
The Man From Snowy River,1982-11-03,5000000.0,20659423.0,20659423.0
Desert Blue,1999-06-04,5000000.0,99147.0,99147.0
Les invasions barbares,2003-05-09,5000000.0,8460000.0,25913869.0
We Have Your Husband,2011-12-31,5000000.0,0.0,0.0
Capricorn One,2015-01-13,5000000.0,0.0,0.0
UHF,1989-07-21,5000000.0,6157157.0,6157157.0
Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,5000000.0,14343976.0,14343976.0
Halloween 4: The Return of Michael Myers,1988-10-01,5000000.0,17768757.0,17768757.0
Dying of the Light,2014-12-05,5000000.0,0.0,0.0
The Apostle,1997-12-17,5000000.0,20733485.0,21277770.0
Lone Wolf McQuade,1983-04-15,5000000.0,12232628.0,12232628.0
Kill the Messenger,2014-10-10,5000000.0,2450846.0,2786939.0
Standard Operating Procedure,2008-04-25,5000000.0,228830.0,228830.0
Moon,2009-06-12,5000000.0,5010163.0,10676073.0
The Gift,2015-08-07,5000000.0,43787265.0,58978653.0
My Big Fat Greek Wedding,2002-04-19,5000000.0,241438208.0,374890034.0
Clerks II,2006-07-21,5000000.0,24148068.0,27342246.0
Decoys,2004-02-27,5000000.0,84733.0,96760.0
Our Idiot Brother,2011-08-26,5000000.0,24814830.0,25861249.0
Fascination,2005-01-28,5000000.0,16670.0,83356.0
Dead Like Me: Life After Death,2009-02-17,5000000.0,0.0,0.0
Stuck,2008-05-30,5000000.0,67505.0,67505.0
Rudderless,2014-10-17,5000000.0,56001.0,56001.0
Grandma's Boy,2006-01-06,5000000.0,6090172.0,6590172.0
10 Cloverfield Lane,2016-03-11,5000000.0,72082999.0,106582999.0
Keeping Up with the Steins,2006-05-12,5000000.0,4339241.0,4414753.0
Born of War,2015-01-27,5000000.0,0.0,0.0
The Visit,2015-09-11,5000000.0,65112020.0,98316555.0
Moms Night Out,2014-05-09,5000000.0,10429707.0,10537341.0
The Oh in Ohio,2006-07-14,5000000.0,418689.0,648183.0
Farce of the Penguins,2007-01-30,5000000.0,0.0,0.0
Grace,2009-08-14,5000000.0,8297.0,8297.0
Bottle Rocket,1996-02-21,5000000.0,407488.0,407488.0
"Gandhi, My Father",2007-08-03,5000000.0,240425.0,1375194.0
Atlas Shrugged: Who Is John Galt?,2014-09-12,5000000.0,851690.0,851690.0
The Lazarus Effect,2015-02-27,5000000.0,25801570.0,35341814.0
House Party 2,1991-10-23,5000000.0,19438638.0,19438638.0
The Elephant Man,1980-10-03,5000000.0,26010864.0,26010864.0
La mala educación,2004-11-19,5000000.0,5211842.0,40311842.0
The Forsaken,2001-04-27,5000000.0,6755271.0,6755271.0
Memento,2001-03-16,5000000.0,25544867.0,39723096.0
C'era una volta il West,1969-05-28,5000000.0,5321508.0,5321508.0
Green Room,2016-04-15,5000000.0,3217095.0,3804227.0
Sea Rex 3D: Journey to a Prehistoric World,2010-05-28,5000000.0,6096582.0,16515203.0
Zero Effect,1998-01-30,5000000.0,2080693.0,2080693.0
Insidious Chapter 2,2013-09-13,5000000.0,83586447.0,161921515.0
Redacted,2007-11-16,5000000.0,65388.0,861325.0
Should've Been Romeo,2012-12-31,5000000.0,0.0,0.0
"As Above, So Below",2014-08-29,5000000.0,21222315.0,41799626.0
Light Sleeper,1992-09-21,5000000.0,1050861.0,1050861.0
Billy Elliot,2000-10-13,5000000.0,21995263.0,109280263.0
Digimon: The Movie,2000-10-06,5000000.0,9628751.0,16628751.0
Jekyll and Hyde... Together Again,1982-08-27,5000000.0,3707583.0,3707583.0
All Hat,2008-01-18,4900000.0,15198.0,15198.0
The Awakening,2012-08-17,4900000.0,95933.0,6924321.0
Obsluhoval jsem anglického krále,2008-08-29,4900000.0,617228.0,7174984.0
Soul Kitchen,2010-08-20,4900000.0,276901.0,23347469.0
Sling Blade,1996-11-20,4833610.0,24475416.0,34175000.0
Only God Forgives,2013-07-19,4800000.0,775849.0,4494560.0
Hostel,2006-01-06,4800000.0,47326473.0,82241110.0
Take Shelter,2011-09-30,4750000.0,1728953.0,4972016.0
Tristram Shandy: A Cock and Bull Story,2006-01-27,4750000.0,1253413.0,3061763.0
The Texas Chainsaw Massacre 2,1986-08-22,4700000.0,8025872.0,8025872.0
Lady in White,1988-04-22,4700000.0,1705139.0,1705139.0
Treading Water,2015-03-10,4700000.0,0.0,0.0
Driving Lessons,2006-10-13,4700000.0,239962.0,239962.0
Without Men,2011-12-31,4700000.0,0.0,0.0
Pat Garrett and Billy the Kid,1973-05-23,4638783.0,8000000.0,11000000.0
Camping Sauvage,2004-07-16,4600000.0,3479302.0,3479302.0
Out of the Blue,2007-10-19,4600000.0,728.0,731767.0
Dear Frankie,2005-03-04,4600000.0,1340891.0,3147385.0
Barfi,2012-09-14,4600000.0,2804874.0,36751984.0
Savage Grace,2008-05-28,4600000.0,434417.0,968805.0
Le nom des gens,2011-06-24,4600000.0,514237.0,9261711.0
Lilja 4-ever,2003-04-18,4500000.0,181655.0,4556982.0
Spun,2003-03-14,4500000.0,410241.0,1022649.0
Falcon Rising,2014-09-04,4500000.0,11774.0,11774.0
Salvando al Soldado Perez,2011-09-02,4500000.0,1400726.0,9330465.0
Karakter,1998-03-27,4500000.0,713413.0,713413.0
The Sweeney,2013-03-01,4500000.0,26345.0,7838405.0
Zipper,2015-08-28,4500000.0,0.0,0.0
Låt den rätte komma in,2008-10-24,4500000.0,2122085.0,12247682.0
Mean Machine,2002-02-22,4500000.0,92723.0,92723.0
Fugly,2014-11-07,4500000.0,0.0,0.0
25th Hour,2002-12-19,4500000.0,13084595.0,25344490.0
Life During Wartime,2010-07-23,4500000.0,281447.0,281447.0
After.Life,2010-04-09,4500000.0,108596.0,2481925.0
Fong juk,2007-08-31,4500000.0,51957.0,51957.0
Chinjeolhan geumjassi,2006-05-04,4500000.0,211667.0,23471871.0
Maggie,2015-05-08,4500000.0,187112.0,597989.0
Requiem for a Dream,2000-10-06,4500000.0,3635482.0,7388858.0
Secrets & Lies,1996-09-28,4500000.0,13417292.0,13417292.0
Bound,1996-10-04,4500000.0,3802260.0,7011317.0
Blackthorn,2011-10-07,4500000.0,200558.0,1217307.0
Hansel & Gretel Get Baked,2013-06-25,4500000.0,0.0,0.0
Donnie Darko,2001-10-26,4500000.0,1270522.0,7301393.0
The Blue Lagoon,1980-06-20,4500000.0,47923795.0,47923795.0
Spoken Word,2010-07-23,4500000.0,32961.0,32961.0
Moby Dick,1956-01-01,4500000.0,10400000.0,10400000.0
Tango,1999-02-12,4500000.0,1687311.0,5428387.0
Four Weddings and a Funeral,1994-03-09,4500000.0,52700832.0,242895809.0
Fast Times at Ridgemont High,1982-08-13,4500000.0,27092880.0,27092880.0
Salvador,1986-04-23,4500000.0,1500000.0,1500000.0
Nannerl la soeur de Mozart,2011-08-19,4500000.0,707885.0,2404639.0
Police Academy,1984-03-23,4500000.0,81198894.0,81198894.0
State Fair,1962-03-09,4500000.0,3500000.0,3500000.0
One Flew Over the Cuckoo's Nest,1975-11-19,4400000.0,108981275.0,108981275.0
R.L. Stine's Monsterville: The Cabinet of Souls,2015-09-29,4400000.0,0.0,0.0
Silent Movie,1976-06-25,4400000.0,36145695.0,36145695.0
Airlift (2016),2016-12-31,4400000.0,0.0,9969237.0
Anna,2014-06-06,4357373.0,0.0,1200000.0
Sexy Beast,2001-06-13,4300000.0,6946056.0,10158355.0
Whale Rider,2003-06-06,4300000.0,20779666.0,39374600.0
Snabba Cash,2012-07-11,4300000.0,188870.0,10212403.0
Paa,2009-12-04,4300000.0,199228.0,9791282.0
High School Musical,2006-05-23,4200000.0,0.0,0.0
Nochnoy dozor,2006-02-17,4200000.0,1502188.0,33913542.0
Night of the Living Dead,1990-10-19,4200000.0,5835247.0,5835247.0
Cargo,2011-10-21,4200000.0,0.0,313230.0
George A. Romero's Survival of the Dead,2010-05-28,4200000.0,101740.0,101740.0
Animal Kingdom,2010-08-13,4200000.0,1044039.0,8078683.0
Love and Death on Long Island,1998-03-06,4030000.0,2542264.0,2542264.0
Four Rooms,1995-12-25,4000000.0,4301000.0,4301000.0
Psycho Beach Party,2000-08-04,4000000.0,267972.0,267972.0
MirrorMask,2005-09-30,4000000.0,864959.0,973613.0
Nothing,2003-12-31,4000000.0,0.0,63180.0
A Lonely Place to Die,2012-03-20,4000000.0,0.0,442550.0
Bug,2007-05-25,4000000.0,7006708.0,8302995.0
The Greatest Show on Earth,1952-01-10,4000000.0,36000000.0,36000000.0
The Barbarians,1987-03-31,4000000.0,800000.0,800000.0
A Haunted House 2,2014-04-18,4000000.0,17329487.0,21206861.0
Desert Dancer,2015-04-10,4000000.0,155271.0,324218.0
Red State,2011-03-05,4000000.0,1065429.0,1983596.0
The Misfits,1961-01-01,4000000.0,8200000.0,8200000.0
The Front Page,1974-12-17,4000000.0,15000000.0,15000000.0
Purple Violets,2008-08-26,4000000.0,0.0,0.0
The Loss of Sexual Innocence,1999-05-28,4000000.0,399793.0,399793.0
Hell's Angels,1930-01-01,4000000.0,0.0,0.0
Boyhood,2014-07-11,4000000.0,25379975.0,50692666.0
The Last Exorcism Part II,2013-03-01,4000000.0,15179303.0,25448707.0
Let's Go to Prison,2006-11-17,4000000.0,4630045.0,4630045.0
The Perfect Wave,2014-07-11,4000000.0,0.0,0.0
Lost in Translation,2003-09-12,4000000.0,44585453.0,117085297.0
Thumbsucker,2005-09-16,4000000.0,1328679.0,1919197.0
Peter Pan,1953-02-05,4000000.0,87400000.0,87400000.0
Praia do Futuro,2015-02-27,4000000.0,20620.0,760678.0
What the #$'! Do We Know,2004-02-06,4000000.0,10941801.0,10941801.0
Another Happy Day,2011-11-18,4000000.0,9120.0,978527.0
Geograf globus propil,2013-12-31,4000000.0,0.0,4454853.0
Shooting Fish,1998-05-01,4000000.0,302204.0,302204.0
Saving Grace,2000-08-04,4000000.0,12178602.0,27786849.0
The Art of Getting By,2011-06-17,4000000.0,1430241.0,1989035.0
Secretary,2002-09-20,4000000.0,4046737.0,9413956.0
The Night Listener,2006-08-04,4000000.0,7836393.0,10770993.0
The Kids Are All Right,2010-07-09,4000000.0,20811365.0,36275469.0
"Guten Tag, Ramon",2015-01-30,4000000.0,154356.0,4854356.0
Poolhall Junkies,2003-02-28,4000000.0,563711.0,563711.0
The Loved Ones,2012-06-01,4000000.0,0.0,12302.0
An Everlasting Piece,2000-12-22,4000000.0,75078.0,75078.0
Exodus,1960-01-01,4000000.0,21750000.0,21750000.0
Sonny,2002-12-27,4000000.0,17639.0,17639.0
Prison,1988-03-04,4000000.0,354704.0,354704.0
Inescapable,2013-02-22,4000000.0,4327.0,4327.0
The Crying Game,1992-11-25,4000000.0,62546695.0,62546695.0
The Jerky Boys,1995-02-03,4000000.0,7555256.0,7555256.0
Adoration,2009-05-08,4000000.0,294244.0,384244.0
Annie Hall,1977-04-20,4000000.0,38251425.0,38251425.0
The Rules of Attraction,2002-10-11,4000000.0,6525762.0,11799060.0
Mondays in the Sun,2003-07-25,4000000.0,146402.0,146402.0
Joe,2014-04-11,4000000.0,373375.0,373375.0
The Cooler,2003-11-26,4000000.0,8291572.0,11131455.0
Trust,2011-04-01,4000000.0,120016.0,120016.0
The Wash,2001-11-14,4000000.0,10097096.0,10097096.0
Waiting for Guffman,1997-01-31,4000000.0,2922988.0,2922988.0
The Great Escape,1963-08-08,4000000.0,11744471.0,11744471.0
Repicas,2012-11-09,4000000.0,0.0,0.0
The Visitor,2008-04-11,4000000.0,9427026.0,19174817.0
The Last Time I Committed Suicide,1997-06-20,4000000.0,12836.0,12836.0
Monster's Ball,2001-12-26,4000000.0,31273922.0,43766463.0
Scoop,2006-07-28,4000000.0,10525717.0,40107018.0
The Helpers,2012-12-31,4000000.0,0.0,0.0
The Real Cancun,2003-04-25,4000000.0,3816594.0,3816594.0
Holy Motors,2012-10-17,4000000.0,641054.0,4230426.0
3 Strikes,2000-03-01,4000000.0,9821335.0,9821335.0
El orfanato,2007-12-28,4000000.0,7159147.0,79250193.0
Chain of Command,2015-09-08,4000000.0,0.0,0.0
Topaz,1969-12-19,4000000.0,6000000.0,6000000.0
They Live,1988-11-04,4000000.0,13000000.0,13000000.0
The Return of the Living Dead,1985-08-16,4000000.0,14237880.0,14237880.0
Leaving Las Vegas,1995-10-27,4000000.0,31983777.0,49800000.0
1776,1972-11-09,4000000.0,0.0,0.0
The Life of Brian,1979-08-17,4000000.0,20008693.0,20008693.0
Among Giants,1999-03-26,4000000.0,64359.0,64359.0
Love Stinks,1999-09-10,4000000.0,2793776.0,2793776.0
Trapeze,1956-01-01,4000000.0,14400000.0,14400000.0
The Veil,2015-12-31,4000000.0,0.0,0.0
Porky's,1982-03-19,4000000.0,109492484.0,109492484.0
Talk Radio,1988-12-01,4000000.0,3468572.0,3468572.0
The Boy Next Door,2015-01-23,4000000.0,35423380.0,52819253.0
The Velocity of Gary,1999-07-16,4000000.0,34145.0,34145.0
The Big Tease,2000-01-28,4000000.0,185577.0,185577.0
You Kill Me,2007-06-22,4000000.0,2426851.0,3858964.0
How to Fall in Love,2012-12-31,4000000.0,0.0,0.0
Stake Land,2011-04-22,4000000.0,33245.0,679482.0
Samsara,2012-08-24,4000000.0,2672413.0,5966671.0
Gone with the Wind,1939-12-15,3900000.0,198680470.0,390525192.0
A Man for All Seasons,1966-12-12,3900000.0,28350000.0,28350000.0
Ben-Hur,1925-12-30,3900000.0,9000000.0,9000000.0
Network,1976-01-01,3800000.0,23689877.0,23689877.0
Down for Life,2011-01-14,3800000.0,41914.0,41914.0
The Good Heart,2010-04-30,3800000.0,20930.0,340930.0
Major Dundee,1965-04-07,3800000.0,14873.0,14873.0
Annie Get Your Gun,1950-05-17,3768785.0,8000000.0,8000000.0
Four Lions,2010-11-05,3750000.0,310007.0,2436111.0
Defendor,2010-02-19,3750000.0,44462.0,44462.0
Casa de Areia,2006-08-11,3750000.0,539285.0,1178175.0
The Ballad of Cable Hogue,1970-05-13,3716946.0,3500000.0,5000000.0
The History Boys,2006-11-21,3700000.0,2730296.0,13447998.0
Unknown,2006-11-03,3700000.0,26403.0,3355048.0
The Pirate,1948-01-01,3700000.0,2956000.0,2956000.0
Midnight Cowboy,1969-05-25,3600000.0,44785053.0,44785053.0
Harper,1966-02-23,3500000.0,12000000.0,12000000.0
Frenzy,1972-06-21,3500000.0,12600000.0,12600000.0
Airplane!,1980-07-04,3500000.0,83453539.0,83453539.0
The Witch,2016-02-19,3500000.0,25138705.0,39800387.0
Pootie Tang,2001-06-29,3500000.0,3293258.0,3293258.0
The Betrayed,2009-06-30,3500000.0,0.0,0.0
Ira and Abby,2007-09-14,3500000.0,221096.0,221096.0
The Full Monty,1997-08-13,3500000.0,45950122.0,257938649.0
M*A*S*H,1970-01-01,3500000.0,81600000.0,81600000.0
Taxman,1999-09-17,3500000.0,9871.0,9871.0
Empire,2002-12-06,3500000.0,17504595.0,18495444.0
Winter Passing,2006-02-17,3500000.0,107492.0,113783.0
"Batman: The Dark Knight Returns, Part 2",2013-01-29,3500000.0,0.0,0.0
Dawn Patrol,2015-06-05,3500000.0,0.0,0.0
Terror Train,1980-01-01,3500000.0,8000000.0,8000000.0
She's the One,1996-08-23,3500000.0,9482579.0,13795053.0
2:13,2011-06-28,3500000.0,0.0,0.0
In the Name of the King III,2014-03-11,3500000.0,0.0,0.0
Menace II Society,1993-05-26,3500000.0,27731527.0,27731527.0
Gods and Monsters,1998-11-06,3500000.0,6451628.0,6451628.0
El secreto de sus ojos,2010-04-16,3500000.0,6391436.0,40527719.0
Wicked Blood,2014-03-04,3500000.0,0.0,0.0
Friday,1995-04-26,3500000.0,27467564.0,27936778.0
The Secret,2006-10-01,3500000.0,0.0,0.0
Evil Dead II,1987-03-13,3500000.0,5923044.0,5923044.0
The Masked Saint,2016-01-08,3500000.0,182695.0,182695.0
In Cold Blood,1967-01-01,3500000.0,13000000.0,13007551.0
Trolljegeren,2011-06-10,3500000.0,253444.0,5706638.0
Creepshow 2,1987-05-01,3500000.0,14000000.0,14000000.0
Day of the Dead,1985-07-03,3500000.0,5804262.0,34004262.0
Dark Skies,2013-02-22,3500000.0,17418667.0,27704111.0
D.E.B.S.,2005-03-25,3500000.0,96793.0,96793.0
The Nun's Story,1959-01-01,3500000.0,12800000.0,12800000.0
La otra conquista,2000-04-19,3500000.0,886410.0,886410.0
I Got the Hook-Up!,1998-05-27,3500000.0,10317779.0,10317779.0
Time to Choose,2016-06-03,3500000.0,29233.0,29233.0
Surveillance,2009-06-26,3500000.0,27349.0,1396395.0
Jagten,2013-05-17,3450000.0,687185.0,18309793.0
Lords of London,2015-09-01,3440000.0,0.0,0.0
La marche de l'empereur,2005-06-24,3400000.0,77437223.0,133276359.0
To Write Love On Her Arms,2015-03-03,3400000.0,0.0,0.0
August,2008-07-11,3400000.0,12636.0,12636.0
L'incomparable mademoiselle C.,2004-04-23,3400000.0,493905.0,493905.0
Choke,2008-09-26,3400000.0,2926565.0,4124277.0
Margin Call,2011-10-21,3400000.0,5353586.0,20433227.0
High Anxiety,1977-12-23,3400000.0,31063038.0,31063038.0
The Dead Girl,2006-12-29,3300000.0,19875.0,19875.0
The Opposite Sex,2015-01-20,3300000.0,0.0,40262.0
Bella,2007-10-26,3300000.0,8093373.0,12405473.0
Cidade de Deus,2003-01-17,3300000.0,7563397.0,32059295.0
Human Traffic,2000-05-05,3300000.0,104257.0,5422740.0
Whiplash,2014-10-10,3300000.0,13092006.0,33474334.0
Dreaming of Joseph Lees,1999-10-29,3250000.0,7680.0,7680.0
A Christmas Story,1983-11-18,3250000.0,20605209.0,20605209.0
Entre les murs,2009-01-30,3250000.0,3766810.0,34114067.0
Class of 1984,1982-08-20,3250000.0,6965361.0,6965361.0
The Man Who Shot Liberty Valance,1962-01-01,3200000.0,8000000.0,8000000.0
Adam,2009-07-29,3200000.0,2277396.0,2828590.0
Beginners,2011-06-03,3200000.0,5790894.0,14314407.0
Feast,2006-09-22,3200000.0,56131.0,690872.0
Maria Full of Grace,2004-07-16,3200000.0,6529624.0,14441158.0
Rosemary's Baby,1968-06-12,3200000.0,33395426.0,33395426.0
It's a Wonderful Life,1946-01-01,3180000.0,6600000.0,9644124.0
Antiviral,2013-04-12,3100000.0,0.0,123407.0
Trainspotting,1996-07-19,3100000.0,16501785.0,71561772.0
Martin Lawrence Live: RunTelDat,2002-08-02,3000000.0,19184820.0,19184820.0
8 Heads in a Duffel Bag,1997-04-18,3000000.0,3602884.0,4002884.0
Please Give,2010-04-30,3000000.0,4033574.0,4570178.0
Woman Thou Art Loosed,2004-10-01,3000000.0,6879730.0,6879730.0
Gallipoli,1981-08-28,3000000.0,5732587.0,5732587.0
Friday the 13th Part VI: Jason Lives,1986-08-01,3000000.0,19472057.0,19472057.0
Creature,2011-09-09,3000000.0,331000.0,331000.0
Pokemon 3: The Movie,2001-04-06,3000000.0,17052128.0,68452128.0
A Room with a View,1986-03-07,3000000.0,20966644.0,20966644.0
Happiness,1998-10-16,3000000.0,2746453.0,5746453.0
Judgment at Nuremberg,1961-01-01,3000000.0,10000000.0,10000000.0
Love and Death,1975-06-10,3000000.0,20123742.0,20123742.0
My Big Fat Independent Movie,2005-09-30,3000000.0,4655.0,4655.0
Chicago Overcoat,2009-12-31,3000000.0,0.0,0.0
Jawbreaker,1999-02-19,3000000.0,3076820.0,3076820.0
The Divide,2012-01-13,3000000.0,18000.0,156362.0
Dave Chappelle's Block Party,2006-03-03,3000000.0,11718595.0,12051924.0
Demonic,2014-12-31,3000000.0,0.0,2932419.0
Krush Groove,1985-10-25,3000000.0,11052713.0,11052713.0
The Apartment,1960-01-01,3000000.0,18600000.0,24600000.0
Air Bud,1997-08-01,3000000.0,24646936.0,27788649.0
Something Wicked,2015-03-17,3000000.0,0.0,0.0
They Came Together,2014-06-27,3000000.0,0.0,82780.0
Iguana,2014-10-27,3000000.0,0.0,0.0
Alice in Wonderland,1951-07-28,3000000.0,0.0,0.0
Frances Ha,2013-05-17,3000000.0,4067398.0,11267511.0
The Purge,2013-06-07,3000000.0,64473115.0,91265155.0
DysFunkTional Family,2003-04-04,3000000.0,2255000.0,2255000.0
Water,2006-04-28,3000000.0,5529144.0,11322573.0
Point Blank,2014-07-08,3000000.0,0.0,0.0
The Deep End,2001-08-08,3000000.0,8823109.0,9981635.0
Coming Home,1978-01-01,3000000.0,32653000.0,32653000.0
The Eclipse,2010-03-26,3000000.0,133411.0,133411.0
Close Range,2015-12-11,3000000.0,0.0,0.0
Waking Ned Devine,1998-11-20,3000000.0,24793251.0,55193251.0
Cat on a Hot Tin Roof,1958-09-20,3000000.0,17570324.0,17570324.0
Chain Letter,2010-10-01,3000000.0,205842.0,1022453.0
Basquiat,1996-08-09,3000000.0,2962051.0,2962051.0
Before Midnight,2013-05-24,3000000.0,8110621.0,23376973.0
Never Back Down 2: The Beatdown,2011-09-13,3000000.0,0.0,0.0
Four Single Fathers,2009-12-31,3000000.0,0.0,0.0
Phat Girlz,2006-04-07,3000000.0,7061128.0,7301115.0
Compadres,2016-04-22,3000000.0,3127773.0,7445044.0
Bachelorette,2012-09-07,3000000.0,446770.0,12577401.0
Goldfinger,1964-12-22,3000000.0,51100000.0,124900000.0
Tusk,2014-09-19,3000000.0,1821983.0,1821983.0
Trippin',1999-05-12,3000000.0,9017070.0,9017070.0
Elmer Gantry,1960-01-01,3000000.0,10400000.0,10400000.0
Sommersturm,2006-03-17,3000000.0,95204.0,95204.0
Torn Curtain,1966-07-16,3000000.0,13000000.0,13000000.0
Tim and Eric's Billion Dollar Movie,2012-03-02,3000000.0,201436.0,223652.0
Teen Wolf Too,1987-11-20,3000000.0,7888000.0,7888000.0
Paranormal Activity 2,2010-10-20,3000000.0,84752907.0,177512032.0
Letters to God,2010-04-09,3000000.0,2848587.0,3210303.0
Days of Heaven,1978-09-13,3000000.0,3446749.0,3660880.0
30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,2013-01-15,3000000.0,0.0,0.0
A Nightmare On Elm Street Part 2: Freddy's Revenge,1985-11-01,3000000.0,21163999.0,21163999.0
Holly,2007-11-09,3000000.0,163069.0,163069.0
Oldboy,2005-03-25,3000000.0,707391.0,6239723.0
Enter the Dangerous Mind,2015-02-06,3000000.0,0.0,0.0
National Lampoon's Animal House,1978-07-28,3000000.0,141600000.0,141600000.0
Phantasm II,1988-07-08,3000000.0,7000000.0,7000000.0
The Grand,2008-03-21,3000000.0,115879.0,115879.0
The Deported,2009-12-31,3000000.0,0.0,0.0
Damsels in Distress,2012-04-06,3000000.0,1007535.0,1324299.0
à L'Intérieur,2008-04-15,3000000.0,0.0,895932.0
The Bridge on the River Kwai,1957-12-18,3000000.0,33300000.0,33300000.0
Bowling for Columbine,2002-10-11,3000000.0,21576018.0,58240487.0
Beneath the Planet of the Apes,1970-05-26,3000000.0,17489009.0,17489009.0
Love's Abiding Joy,2006-10-06,3000000.0,252726.0,252726.0
The Gambler,1999-08-04,3000000.0,51773.0,101773.0
Warlock: The Armageddon,1993-09-24,3000000.0,3902679.0,3902679.0
Tanner Hall,2011-09-09,3000000.0,5073.0,5073.0
Just Looking,2000-10-13,3000000.0,39852.0,39852.0
Fort McCoy,2014-08-15,3000000.0,78948.0,78948.0
Sinister,2012-10-12,3000000.0,48086903.0,87727807.0
Braindead,1993-02-12,3000000.0,242623.0,242623.0
Barry Munday,2010-10-01,3000000.0,0.0,0.0
Spaced Invaders,1990-04-27,3000000.0,15000000.0,15000000.0
Amnesiac,2015-08-14,3000000.0,0.0,0.0
Freeway,1996-08-23,3000000.0,295493.0,295493.0
Next Day Air,2009-05-08,3000000.0,10027047.0,10172519.0
Kama Sutra,1997-02-28,3000000.0,4109095.0,4109095.0
Unnatural,2015-12-31,3000000.0,0.0,0.0
Whipped,2000-09-01,3000000.0,4142507.0,4142507.0
Fish Tank,2010-01-15,3000000.0,374675.0,5922292.0
Willy Wonka & the Chocolate Factory,1971-06-30,3000000.0,4000000.0,4000000.0
Tsotsi,2006-02-24,3000000.0,2912606.0,11537539.0
Family Plot,1976-04-09,3000000.0,13200000.0,13200000.0
Red River,1948-01-01,3000000.0,9012000.0,9012000.0
Real Women Have Curves,2002-10-18,3000000.0,5853194.0,7777790.0
Thirteen Conversations About One Thing,2002-05-24,3000000.0,3287435.0,3705923.0
Hobo with a Shotgun,2011-05-06,3000000.0,703372.0,834953.0
The Original Kings of Comedy,2000-08-18,3000000.0,38168022.0,38236338.0
Open Road,2013-05-21,3000000.0,0.0,47469.0
Jason Goes to Hell: The Final Friday,1993-08-13,3000000.0,15935068.0,15935068.0
East is East,2000-04-14,3000000.0,4170647.0,30438635.0
AWOL-72,2015-12-31,3000000.0,0.0,0.0
Boynton Beach Club,2006-03-24,2900000.0,3127472.0,3127472.0
Pocketful of Miracles,1961-01-01,2900000.0,5000000.0,5000000.0
Cinderella,1950-02-15,2900000.0,85000000.0,263591415.0
Freakonomics,2010-10-01,2900000.0,101270.0,172867.0
Griff the Invisible,2011-08-19,2900000.0,20778.0,25935.0
Central do Brasil,1998-11-20,2900000.0,5969553.0,17006158.0
Some Like it Hot,1959-03-29,2883848.0,25000000.0,25000000.0
High Tension,2005-06-10,2850000.0,3681066.0,6435262.0
Hustle & Flow,2005-07-22,2800000.0,22202809.0,23591783.0
Artie Lange's Beer League,2006-09-15,2800000.0,475000.0,475000.0
The Omen,1976-06-25,2800000.0,48570885.0,48570885.0
Young Frankenstein,1974-12-15,2800000.0,86300000.0,86300000.0
Friday the 13th Part VII: The New Blood,1988-05-13,2800000.0,19170001.0,19170001.0
The Wizard of Oz,1939-08-25,2777000.0,33711566.0,33754967.0
Diary of the Dead,2008-02-15,2750000.0,952620.0,5394447.0
The Black Stallion,1979-10-17,2700000.0,37799643.0,37799643.0
Rejsen til Saturn,2008-12-31,2700000.0,0.0,5377665.0
Ulee's Gold,1997-06-13,2700000.0,9054736.0,15600000.0
Lage Raho Munna Bhai,2006-09-01,2700000.0,2217561.0,31517561.0
Sardaar Ji,2015-12-31,2700000.0,0.0,8200000.0
Donovan's Reef,1963-01-01,2686000.0,6600000.0,6600000.0
The Dress,1998-01-16,2650000.0,16556.0,16556.0
A Guy Named Joe,1943-12-24,2627000.0,5363000.0,5363000.0
Friday the 13th Part IV: The Final Chapter,1984-04-13,2600000.0,32980880.0,32980880.0
Blazing Saddles,1974-01-01,2600000.0,119500000.0,119500000.0
Timber Falls,2007-12-07,2600000.0,0.0,71248.0
Maurice,1987-01-01,2600000.0,3130592.0,3130592.0
La Cara Oculta,2011-12-31,2600000.0,0.0,7033931.0
Silver Medalist,2008-12-31,2600000.0,0.0,0.0
Riding Giants,2004-07-09,2600000.0,2276368.0,3292333.0
"Fat, Sick & Nearly Dead",2011-04-01,2600000.0,0.0,0.0
Los Cronocrímenes,2008-12-12,2600000.0,39127.0,564474.0
Ida,2014-05-02,2600000.0,3827060.0,15298355.0
Singin' in the Rain,1952-04-10,2540000.0,7200000.0,7200000.0
Antibirth,2016-12-31,2500000.0,0.0,0.0
Alien Uprising,2013-06-21,2500000.0,0.0,0.0
Eye of the Dolphin,2007-08-24,2500000.0,72210.0,72260.0
Sur Le Seuil,2003-10-03,2500000.0,2013052.0,2013052.0
Stung,2015-07-03,2500000.0,0.0,0.0
Hud,1963-05-29,2500000.0,10000000.0,10000000.0
Kevin Hart: Let Me Explain,2013-07-03,2500000.0,32244051.0,32327255.0
Garden State,2004-07-28,2500000.0,26782316.0,36028802.0
A Haunted House,2013-01-11,2500000.0,40041683.0,59922558.0
Jesus' Son,2000-06-16,2500000.0,1282084.0,1687548.0
The Spectacular Now,2013-08-02,2500000.0,6852971.0,6916951.0
2016: Obamas America,2012-07-13,2500000.0,33349941.0,33349941.0
Christmas Mail,2010-12-31,2500000.0,0.0,0.0
